Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,sentiment_overall,emotional_traits,behavioral_traits,concepts
252,70,The perfect swimsuit - functional and stunning!,This is an amazing swimsuit  i had been on the hunt for the perfect one piece  i wanted something a bit on the modest side  but still sexy  and i hoped for a unique print that would make it stand out  the icing on the cake would be a suit that is functional enough to either lay poolside or scuba dive  enter this swimsuit from retailer  i fell in love with the teal dot print as it s unlike anything else i ve seen   it s absolutely spectacular in person  i love the vibrant blue and the chic d,5,1,11,Initmates,Intimate,Swim,21.39,Love,,"['swimsuit', 'suit', 'scuba', 'dive', 'poolside', 'print', 'dot', 'teal', 'retailer', 'search', 'unique', 'chic', 'outstanding', 'vibrant', 'sexy']"
252,27,Perfection,I had been searching for a swimsuit that flattered my baby bump and this is it   i m in love  for reference  i am 5 6  170 180  10 12 or m l depending on the item  however  i m currently 19 weeks pregnant so im about 185 and growing   so i went with the xl swimsuit  i have a 36c 38d bust and although there is no true support in the top of this suit  it holds the girls in and the deep plunge is just the right amount of sexy  the bottom has modest coverage  showing just a little bit of cheek  i go,5,1,0,Initmates,Intimate,Swim,1.79,,,"['swimsuit', 'miss', 'suit', 'plunge', 'breast', 'jut', 'total', 'coverage', 'cheek', 'item', 'week', 'a bit of', 'bottom', 'reference', 'baby']"
252,93,Amazing suit!,This is by far the cutest  most glamorous one piece i have ever tried on  it fits perfectly and is flattering in the right places  it doesn t show too much cleavage and is modest enough for family events  absolutely love this suit in navy  wasn t in love with the rest of the patterns  hoping they come out in more solid colors someday soon ,5,1,3,Initmates,Intimate,Swim,33.29,Shame Excitement Love,,"['events', 'cleavage', 'suit', 'rule', 'navy', 'locality', 'color', 'rest', 'family', 'glamorous', 'cute', 'modest', 'crazy about', 'right', 'solid']"
252,25,Cute and comfortable swimsuit!,This is one of the most comfortable swimsuits i own  i purchased it in the turquoise dots print and found that it was colorful and perfect for a beach getaway  the adjustable halter style makes it really comfortable  yet cute  i highly recommend this suit to those looking for a unique  yet whimsical swimsuit style ,5,1,1,Initmates,Intimate,Swim,30.5,,,"['swimsuit', 'trend', 'halter', 'suit', 'getaway', 'beach', 'turquoise', 'dot', 'adjustable', 'eccentric', 'cute', 'comfortable', 'colourful', 'unique', 'perfect']"
252,35,Lacks support,Great swimsuit  love the fabric and pattern  the top lacks support ,4,1,0,Initmates,Intimate,Swim,16.39,,,"['fabric', 'swimsuit', 'want', 'support', 'foremost', 'great']"
1165,31,"Beautiful print, bad fit",The colors and print are absolutely beautiful and i m quite heartbroken that this suit just doesn t fit  i don t have a long torso but the v was just so plunging that i wouldn t feel comfortable leaving the backyard lounge chair in this bathing suit  no matter how much i tied the halter it still revealed a v halfway down to my naval  the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i m only around a b,3,0,0,Initmates,Intimate,Swim,1.7,Sadness,,"['easy chair', 'halter', 'swimsuit', 'fabric', 'backyard', 'print', 'ruching', 'suit', 'strap', 'torso', 'plunging', 'heartbroken', 'colours', 'comfortable', 'strange']"
1165,29,Ok suit,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v neck of this suit  i read the reviews and noted it was not recommended for girls with larger size breast  as i m basically an a cup  i figured i would be fine  the top portion basically has no coverage or hold  even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit  needless to say my fiancã© was not a fan of the suit either  even,3,0,11,Initmates,Intimate,Swim,-14.8,,Bias,"['suit', 'neck', 'tit', 'breast', 'miss', 'electric fan', 'swimsuit', 'size', 'coverage', 'part', 'cup', 'review', 'needless', 'no', 'exposed']"
80,47,Size and function,Too big and it s not secure enough to wear for swimming ,2,0,0,Initmates,Intimate,Swim,-22.29,,,['large']
1172,25,,Absolutely love this suit  the bottoms are very comfortable and covers everything id like it to  it does not ride up at all  which almost never happens with swim suits  i m going to order this in a different color next season  i paired the bottoms with the peplum top and received many compliments ,5,1,0,Initmates,Intimate,Swim,20.5,,,"['suit', 'compliment', 'top', 'bottoms', 'peplum', 'swim', 'season', 'color', 'comfortable', 'different', 'id', 'many']"
738,30,"Gorgeous, high quality, and figure flattering!",This swimsuit completely exceeded my expectations    i m 5 2   140 lbs with an athletic build  and the cut of this swimsuit is ultra slimming  with the way the top wraps it makes my torso look much longer and leaner than it actually is    i bought the top in a small and the matching bottoms in medium      the material is thick  high quality  and the colors are exactly the way they appear online    the top is reversible and the alternate side is teal and nude  i feel like i got 4 tops in one sinc,5,1,4,Initmates,Intimate,Swim,2.09,,Dynamism Extremism,"['swimsuit', 'wrap', 'weight loss', 'torso', 'small', 'top', 'expectation', 'top', 'regular', 'bottoms', 'high quality', 'build', 'teal', 'material', 'side']"
197,46,L space chloe top,L space is frustrating  i wear a 0 2 top but with 32d s i tried a large in this bikini top because from past experience with l space they run small  there s just zero support  the tie design helps secure the girls in place  but also flattens them out if you tie it tight enough so you don t spill out ,3,0,0,Initmates,Intimate,Swim,-1.5,Stress,,"['large', 'tie', 'small', 'pattern', 'bikini', 'miss', 'experience', 'blank', 'space', 'site', 'past', 'support']"
235,32,Not sure what body type this suit is designed for,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail  i m petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn t imagine anyone it would fit  the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose ,1,0,0,Initmates,Intimate,Swim,-3.4,Disappointment Excitement,Dissoluteness,"['suit', 'chest', 'slice', 'mara', 'shapes', 'halter', 'torso', 'square', 'frustrated', 'tiny', 'curvy', 'post', 'excited', 'awkward', 'whole']"
235,28,,I have been dying to try a mara hoffman bathing suit  so i went for this one  unfortunately  the design of the bathing suit is not like what they sent me  the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo  it also makes for major side boob sagging on each side  i was very disappointed ,2,0,2,Initmates,Intimate,Swim,-5.4,Disappointment,,"['swimsuit', 'tit', 'mara', 'design', 'bottom of the inning', 'diaphragm', 'photo', 'side', 'frustrated', 'major', 'side', 'top']"
442,32,,Very pretty but also very roomy  i m using it as a swimsuit cover up  so it s perfect ,4,1,0,Initmates,Intimate,Swim,29.79,,,"['swimsuit', 'spacious', 'pretty', 'perfect']"
442,53,Summer and spring go to tunic,I love this  i will sport it in the spring with white capris  leggings and awesome for a beach cover up  the fit is comfy the embroidery gives it a feminine touch  i purchased the large but could ve gotten away with a slender fit in medium  i am 5 4 170 lbs ,5,1,1,Initmates,Intimate,Swim,4.8,,,"['leggings', 'capris', 'fit', 'embroidery', 'beach', 'touch', 'comfortable', 'feminine', 'slim', 'spring', 'awesome', 'medium', 'large', 'white']"
442,47,Beautiful embroidery,This cover up has great potential  i love the embroidery  the colors and design are great  however  it has a number of loose strings  it makes me wonder what might happen when i wash it  the fabric is on the thinner side  but it is not see through  the fabric would be nice for a hot day by the pool  i caught it on sale  so i am keeping it ,4,1,0,Initmates,Intimate,Swim,4.5,Well-Being,,"['fabric', 'embroidery', 'design', 'string', 'color', 'swimming pool', 'several', 'for sale', 'nice', 'great', 'side', 'thin', 'loose', 'potential']"
1175,30,"Very cute, runs small",Despite other reviewers comments on size   i really wanted this one to work so i ordered it  i m typically a size xs and d chest and instead i ordered a small  the body of the sit for well but the cups of the suit i d said for more for a b   if i lifted my arms i would literally come out of it ,3,0,5,Initmates,Intimate,Swim,0.5,,Organization,"['body', 'chest', 'size', 'suit', 'small', 'comment', 'sit', 'reviewer', 'well', 'arm', 'cup', 'other']"
321,27,Love it!!,This swimsuit is aaaahmazing  seafolly is an australian brand and their sizing is way off  luckily i already own a one piece by them so i knew what size to order  i am usually a 0 or a 2  chest size 34 d  and i ordered a 6 in this and it fits perfectly  taking it out of the package i wasn t sure if it would fit  but it did  the keyhole is pretty open  and the shape of the sides and high neck make some cleavage happen  i got it in black and it s really sohpisticated  but still sexy and cool  i ca,5,1,5,Initmates,Intimate,Swim,4.3,,Organization,"['sizing', 'keyhole', 'swimsuit', 'neck', 'partition', 'chest', 'size', 'brand', 'form', 'way', 'parcel', 'black', 'slice', 'sexy', 'side']"
659,23,Love! my new favorite swimsuit!,This top is beautiful  i would say the pink stands out more in the print in person than in the picture  and it s gorgeous  the adjustable strap is nice  there is just enough padding in this swimsuit to feel protected without being bulky or worrying about it moving around in the top  this is seriously my new favorite  could not recommend enough     for reference  i am a 34a  and purchased a small ,5,1,0,Initmates,Intimate,Swim,8.1,,Seriousness,"['padding', 'small', 'swimsuit', 'favourite', 'strap', 'print', 'photo', 'person', 'enough', 'reference', 'gorgeous', 'secure', 'adjustable', 'bulky', 'top']"
598,36,Fine on sale,Totally pretty but not crazy flattering  a bit wide in the hip area if you are not tall  good on sale but i wouldn t pay full price ,3,1,0,Initmates,Intimate,Swim,16.39,,,"['price', 'good', 'hip', 'for sale', 'crazy', 'tall', 'entire', 'bit', 'broad']"
598,68,Not worth the price but looks good!,I bought this scarf dress for 20  off on mother s day weekend  i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money  it is poor quality  a scarf stitched together with an attached chord that you tie around your neck  you can make this yourself or wait until it is at least 50  off the original price ,3,0,7,Initmates,Intimate,Swim,-5.09,Like,,"['scarf', 'dress', 'clothes', 'chord', 'weekend', 'neck', 'swimsuit', 'money', 'price', 'quality', 'committed', 'worth', 'mother', 'day', 'mediocre']"
521,32,Beware - not enough bottom coverage!,Such a cute pattern  and i loved the fold over design  but beware   there is not enough bottom coverage  i should ve looked more closely at the photo   it s pretty accurate in showing the bathing suit bottoms have limited rear coverage  a couple more inches of fabric would ve really helped  i m used to fuller coverage bathing suit bottoms  and these just expose way more cheek than i felt comfortable with  i could maybe wear them around my husband  but definitely not my dad  i felt like if i bent,2,0,2,Initmates,Intimate,Swim,11.19,,,"['swimsuit', 'coverage', 'bottoms', 'fabric', 'pattern', 'inch', 'duo', 'crease', 'cheek', 'pa', 'husband', 'photo', 'coverage', 'enough', 'more']"
212,34,Beautiful. great quality. low cut bottom :/,I was so stoked about this swim suit   i bought it for mine and and my husband s anniversary trip   it didn t disappoint   it was gorgeous   amazing quality  fabulous on   unfortunately in my case though   the bottom is incredibly low cut and showed my c section scar  so it had to go back   ,5,1,1,Initmates,Intimate,Swim,-0.8,Disappointment,Irresponsibility,"['anniversary', 'suit', 'scar', 'swim', 'quality', 'case', 'part', 'bottom', 'cut', 'gorgeous', 'amazing', 'husband', 'fabulous', 'low']"
302,32,Cute top,This top is very cute but runs large  i am a 32b and i had to take the xsmall  the back of the bathing suit only has one slot for closing it up so you can t adjust it ,5,1,0,Initmates,Intimate,Swim,3.79,,,"['back', 'one-armed bandit', 'swimsuit', 'cute', 'top']"
302,89,,Love the fabric  fits true to size  great quality ,5,1,0,Initmates,Intimate,Swim,17.5,,,"['fabric', 'fit', 'quality', 'size', 'great', 'real']"
302,38,,nan,5,1,0,Initmates,Intimate,Swim,0.0,,,['naan']
302,32,,nan,5,1,0,Initmates,Intimate,Swim,0.0,,,['naan']
380,33,Fits amazing,This is the first one piece swimsuit i ve owned since i was a toddler  i m 5 3  and 120 lbs 34b bust with short torso and athletic built legs   so i wasn t sure how this would fit  was i ever surprised   i bought the size small in the mint chevron pattern  the material is substantial but not overly thick  it is double layered and the cups are padded for extra coverage  it was a little tight to pull on but after having it on it conformed to my curves like it was cut to fit them  the top offers an,5,1,3,Initmates,Intimate,Swim,0.89,,Dynamism,"['sizing', 'stripe', 'material', 'cup', 'swimsuit', 'torso', 'mint', 'leg', 'bust', 'coverage', 'curve', 'layered', 'toddler', 'other', 'real']"
380,32,,nan,5,1,0,Initmates,Intimate,Swim,0.0,,,['naan']
380,33,Very flattering and easy to wear,Really love this bathing suit  it fits very well  definitely don t need to size up for this one  flattering to my mom bod and breasts that have seen perkier days  excited to be taking this one to costa rica with me this summer ,5,1,5,Initmates,Intimate,Swim,20.7,Happiness Excitement,,"['swimsuit', 'build', 'breast', 'want', 'rib', 'sidereal day', 'chirpy', 'mom']"
380,35,Had high hopes but pattern is sewn crooked,The chevron pattern on the mint seaside version needs to be centered in the front to look right  mine was totally off so i returned it and had them overnight me a new one to my vacation address  unfortunately  the 2nd suit i received was also  off center   that one is going back too  would have loved this otherwise  a quality check on this is definitely needed     beware ,2,0,1,Initmates,Intimate,Swim,-2.7,,Dynamism,"['pattern', 'stripe', 'check', 'seaside', 'suit', 'mine', 'quality', 'mint', 'vacation', 'version', 'new', 'centre', 'right', 'front']"
380,38,Chevron pattern off center in back,I purchased this swimsuit in the mint  gorgeous color combination  i m 5 5  and weigh 117 lbs  i purchased a small  the fit is true to size  i love the front design  however  my husband promptly brought the back of the swimsuit to my attention  the chevron was off center  the design should have been centered with my back  however  it was on the right side of my back  i immediately called retailer assuming the product was defective  the item was sold out on line  however  a supervisor was able to l,1,0,5,Initmates,Intimate,Swim,0.8,Love,,"['swimsuit', 'pattern', 'back', 'small', 'back', 'cheveron', 'husband', 'retailer', 'fit', 'supervisor', 'mint', 'detail', 'attention', 'combination', 'color']"
380,53,Beware of the mint striped pattern,I have this suit in the  tile  pattern and i love it  i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left  so i ordered the  mint  pattern  the colors are beautiful but the pattern is off  the  v  pattern on the front is not centered  as a result  my body looks a little lop sided  i looked carefully at the suit on the model and noticed it was slightly off center on her also  however my suit is quite a bit off center  it s too bad  because the,3,0,8,Initmates,Intimate,Swim,2.59,Like Love,Organization,"['suit', 'pattern', 'breast cancer', 'center', 'survivor', 'tile', 'mint', 'bit', 'model', 'left', 'beautiful', 'issue', 'practice', 'color', 'perfect']"
380,33,Most flattering suit i've ever seen,I love this suit  the fit is incredible      i m unsure that the fabric will stand the test of time  but i got it on sale  and i don t know about you ladies but ill do anything for a great suit ,5,1,0,Initmates,Intimate,Swim,7.5,,Insecurity Commitment,"['fabric', 'suit', 'fit', 'unsure', 'lady', 'neat', 'sick', 'for sale']"
1156,35,Bottoms,I love these bottoms  great colors  i also love the feel of the bottoms  very soft  high quality ,5,1,0,Initmates,Intimate,Swim,34.29,,,"['feel', 'high quality', 'bottoms', 'bottom', 'vividness', 'great', 'soft']"
468,54,Perfect symmetry in lifesaver colors,Just got these mara hoffman classic bikini bottoms in flight azure print today and love them  high quality  fully lined and reversible  the pattern placement is perfectly symmetrical and the colors are just like the online photos      i think the size chart on the mara hoffman site is correct for where the bottoms sit on my body  above the widest part  i have a a shape with smaller waist and hips  full behind and thighs  currently 33 25 37ish  38  at the widest which is at my thighs   in these t,5,1,0,Initmates,Intimate,Swim,4.69,,,"['mara', 'thigh', 'bikini', 'high quality', 'rule', 'waist', 'hip', 'placement', 'color', 'reversible', 'website', 'chart', 'black and white', 'photo', 'form']"
464,25,The perfect suit,The mara hoffman cross front one piece is worth every  single  penny  the colors are vibrant  a perfect compliment for my fair complexion  the cut of the suit is immensely flattering  particularly the definition created at the natural waist  the quality of the suit is impeccable  and i have never felt so confident in such a little number  and guys  it s reversible  inside is a gorgeous royal blue  ,5,1,2,Initmates,Intimate,Swim,5.9,,,"['compliment', 'definition', 'suit', 'quality', 'mara', 'penny', 'fair', 'rood', 'suit', 'waist', 'royal blue', 'guy', 'flattering', 'blameless', 'gorgeous']"
613,35,,Great as a beach coverup  i paired it with a slip underneath and a belt and it looks amazing  can t wait to wear it on the beaches of the bahamas soon ,5,1,0,Initmates,Intimate,Swim,0.0,Like,,"['wait', 'beach', 'belt', 'cover-up', 'can', 'slip', 'outstanding']"
270,41,Gorgeous!,This bikini is so gorgeous and fit me like a glove  i m a true xs  bra size 34a  i ordered the small  this was more than worth full price ,5,1,0,Initmates,Intimate,Swim,12.0,,Organization,"['bikini', 'glove', 'price', 'small', 'bra', 'gorgeous', 'worth', 'additional', 'entire', 'truthful']"
319,29,,I absolutely love these shorts  i ordered a medium  i was nervous they would be too small   my legs aren t the skinniest   but because of the slit on the side  they were fine  i do have a pretty tiny waist  and they were slightly snug but not too much to send them back  i am almost 5 7  and weight 145  i have a solid black one piece suit and they look great with it  i love the material as well  they are extremely comfortable  a little pricey  but i will definitely make use of them  i love the pr,5,1,0,Initmates,Intimate,Swim,23.79,Anxiety Like,Apprehension,"['waist', 'leg', 'shorts', 'suit', 'media', 'slit', 'material', 'black', 'weight', 'use', 'cosy', 'tiny', 'costly', 'nervous', 'comfortable']"
381,31,Lovely one piece,This is a beautiful swim suit  the overall look is lovely  the ruffle is sweet and the low cut front keeps it just the right amount of sexy for a one piece  i didn t keep it only because i would have preferred the leg opening to be cut a little higher  otherwise  it fit very well  i m 5 10  and 150  with broad shoulders and a substantial rack  nursing a baby right now  and i didn t have any problems with support  great buy ,4,1,1,Initmates,Intimate,Swim,3.59,,,"['suit', 'ruffle', 'leg', 'opening', 'shoulder', 'swim', 'baby', 'look', 'total', 'problem', 'support', 'rack', 'sexy', 'right', 'neat']"
381,38,The 1 piece,A must have 1 piece  every time i wear this i get compliments  it s very flattering  amazing quality  soft material  good support and vibrant colors  i wish this came in more colors and patterns  worth the money no questions asked ,5,1,3,Initmates,Intimate,Swim,18.0,,,"['worth', 'money', 'question', 'musical composition', 'material', 'quality', 'pattern', 'color', 'flattering', 'bright', 'no', 'amazing', 'support', 'time', 'every']"
381,46,Beautiful and flattering,I ordered this in the china pattern color  and the colors are vibrant and beautiful  the suit is well made and slimming  there are no bra cups  just a shelf bra  but the tie halter adds some extra support  i have trouble buying bathing suits  but i am very happy with this one ,4,1,8,Initmates,Intimate,Swim,21.5,Happiness,,"['bra', 'halter', 'swimsuit', 'suit', 'tie', 'shelf', 'weight loss', 'pattern', 'china', 'disorder', 'color', 'support', 'bright', 'no', 'other']"
381,29,Flattering suit!,I ordered this after reading the stellar reviews and i was not disappointed  i ordered the black and purple floral motif and both are excellent  i have a rather big chest  36dd  and the shelf bra and halter support are just enough for me  look forward to wearing this on my upcoming vacation ,5,1,2,Initmates,Intimate,Swim,8.8,Excitement,Dynamism,"['bra', 'halter', 'shelf', 'support', 'motif', 'chest', 'vacation', 'review', 'enough', 'purple', 'floral', 'star', 'excellent', 'coming', 'large']"
381,30,Not for the busty babes!,Loved the material and the style  unfortunately  my fears came true when i received this swimsuit  and there wasn t enough support despite a review i had read  as a 36d  i thought the halter would be enough support  however  the material is too stretchy to rely on that completely  i am sad i won t be keeping this though  the material is heavenly   ,2,0,4,Initmates,Intimate,Swim,7.8,Fear Sadness Trust,Apprehension,"['material', 'halter', 'fear', 'swimsuit', 'style', 'review', 'enough', 'stretchy', 'sad', 'heavenly']"
381,28,Lovely little number,Took the plunge and ordered this in the romantic floral pattern  i almost got the black because i thought it would be  timeless  but the print is so fun   i m glad i went with it  ordered a size m   for reference  i am 5 6  135lbs  34c  28 39 and the fit is comfortable  i don t need a lot of support    and i find the coverage adequate up top and on the bottom  i think it ll still fit perfectly even if i lose a few pounds before my beach trip  this is the first one piece i ve had since i was a gi,5,1,7,Initmates,Intimate,Swim,30.39,Happiness Amusement Love,Humour Organization,"['trip', 'll.', 'fit', 'support', 'coverage', 'pattern', 'pound', 'size', 'print', 'many', 'reference', 'bottom', 'beach', 'black', 'comfortable']"
381,46,Ruffled halter maillot,Bought this for my girlfriend and she couldn t be happier  she s a size 4 34c and the small fits perfectly and is so flattering and comfortable  highly recommend ,5,1,1,Initmates,Intimate,Swim,16.7,,,"['fit', 'girlfriend', 'size', 'flattering', 'comfortable', 'felicitous', 'minor']"
381,59,Breastfeeding friendly,I m on the smaller end of the bust spectrum even nursing i m a 32c d at my fullest  i adore this suit  there is zero support so if you need that move on don t buy this  i love it  hides the post partum baby puff  pattern detracts from flaws  deep plunge is modest yet still sexy and it s super stretchy and easily be pulled aside to feed a baby  underneath there s a fabric bra insert so if you bend over nothing can be seen which i like  haven t worn in water or waves yet but fabric feels awesome ,5,1,7,Initmates,Intimate,Swim,7.59,Like,,"['fabric', 'bra', 'pattern', 'plunge', 'suit', 'blow', 'spectrum', 'flaw', 'haven', 'flop', 'baby', 'support', 'wave', 'stretchy', 'minor']"
381,30,Flattering and subtle,This is a really nice suit  it fits well and is slimming with the cross waist  it s also supportive in the bust even  and maybe especially  because it doesn t have moulded cups or underwire  which allows for flexible sizing  the back rises high enough that it supports around the chest as well as from the halter straps  the straps are wide too so they don t dig in and are comfortable  the look is subtle and feminine in the black and the quality is good  it is true to size  but might run a tad lar,5,1,0,Initmates,Intimate,Swim,2.9,,,"['underwire', 'lar', 'halter', 'tad', 'suit', 'strap', 'breast', 'chest', 'waist', 'quality', 'look', 'rood', 'size', 'cup', 'black']"
327,66,Not for d cup,I knew going in that it may not fit a d cup but the fabric is beautiful so i thought i d give it a try  i wear a 36d and bought a large  it s got a clasp in the back so there s no adjustment on how it fits around which for me was too big  the triangles did not provide enough coverage  left too much side boob  the fabric was very pretty in person but thinner than i expected which also made it seem less sturdy  sadly  have to return and cancel the back ordered bottoms  i would recommend to someone,4,1,8,Initmates,Intimate,Swim,4.3,Sadness,,"['fabric', 'triangle', 'clasp', 'alteration', 'back', 'coverage', 'cup', 'side', 'rear', 'enough', 'pretty', 'no', 'bottoms', 'large', 'tough']"
327,36,Gorgeous prints! not a great fit for everyone.,I ordered the romantic floral in s and xs to try on at home and just love the print  the fabric is so pretty and unique  others have mentioned how  thin  the fabric was but i thought it was pretty standard for a bikini swimwear and had no complaints myself  there are removable cup liners so nothing can really show through the top  the sizing was tts and the xs fit me best  unfortunately this bikini will be returned because the fit is a little off  i love the thicker strap at the bottom of the ha,3,0,3,Initmates,Intimate,Swim,5.19,Love,,"['fabric', 'bikini', 'lining', 'swimwear', 'sizing', 'top', 'strap', 'print', 'fit', 'hectare', 'cup', 'bottom', 'no', 'floral', 'pretty']"
327,37,Not good for girls with a big chest,I was very excited about this product  when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest  when i received the package i knew instantly it ran small  i tried it on and it barely covered half of my chest  also the band at the bottom is actually very small and not what i expected  the print is just as lovely in person as it is online  i don t even know if sizing up will mak,2,0,14,Initmates,Intimate,Swim,4.59,Excitement Love,,"['chest', 'swimsuit', 'chest', 'lovely', 'half', 'pattern', 'band', 'product', 'parcel', 'print', 'bottom', 'little', 'floral', 'excited', 'love']"
334,58,L space ruched maillot,I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself  i am 5 7  110 lbs   with a very small bust and a short waist  i think the suit runs very small  as i am a size xs s in most of retailers clothing  i would recommend it to young lady with a very small derriere and is more petite ,3,1,0,Initmates,Intimate,Swim,-2.7,,,"['short waist', 'behind', 'suit', 'miss', 'suit', 'clothing', 'breast', 'retailer', 'color', 'pattern', 'size', 'tiny', 'little', 'test run', 'high']"
334,45,Love this suit!,I was looking for a basic black one piece suit that sucked in the tummy  but with style and a little flair  this is it  the ruching is perfect  the material is great and the separation of the straps at the top give it more style  i am usually a size 6  but ordered an 8 because i have a 34d chest  i was right on  the 8 covers the top with a small amount of cleavage and the bottom still fits because the ruching is a little tighter in the waist  i plan to wear this to the local pools this summer an,5,1,3,Initmates,Intimate,Swim,8.0,,Organization,"['ruching', 'suit', 'waist', 'behind', 'top', 'strap', 'chest', 'black', 'style', 'partition', 'give', 'tummy', 'material', 'flair', 'quantity']"
238,47,Beautiful print and design of suit,This swimsuit is so beautiful and fits wonderfully and is very flattering  comfortable fit as well  love it ,5,1,0,Initmates,Intimate,Swim,100.0,Like,,"['swimsuit', 'sit', 'flattering', 'comfortable', 'beautiful']"
404,35,Flattering,Holy cow  i just got a new bathing suit so i cannot splurge again  but this is flattering     i like the more tame colors which doesn t scream  look at me   let s be honest  there are certain times of the month where we d rather crawl in a ball and hide   the design along the sides is absolutely flattering and slimming on anyone  i also like the skin tone coral detailing around the top of the breast that extends all the way around the back  retailer is really winning with their swimwear thi,5,1,7,Initmates,Intimate,Swim,5.4,Like,Emotionality Honesty,"['tone', 'swimwear', 'breast', 'swimsuit', 'weight loss', 'skin', 'retailer', 'holy cow', 'scream', 'pattern', 'ball', 'month', 'tame', 'color', 'flattering']"
