Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,sentiment_overall,emotional_traits,behavioral_traits,concepts
1066,42,Not what i expected,I have a similar pair of capris from retailer and when i ordered these i thought they were the same in a different color  these are less flattering and i may not keep them ,2,0,0,General,Bottoms,Pants,0.69,,,"['capris', 'pair', 'retailer', 'similar', 'flattering', 'color']"
1066,55,Perfect for mediterenian summer,Ordered these online and they fit perfectly  i was looking for lightweight pants for hot and humid summer days and this pair is exactly what i needed  the striped pattern is cute and adds some color ,4,1,0,General,Bottoms,Pants,2.09,,,"['trousers', 'duo', 'pattern', 'lightweight', 'color', 'cute', 'striped', 'some']"
1066,26,Super flattering,I went ahead and ordered a size up based on previous reviews  but i should have ordered my own size  as they re a bit loose around the waist  the pants are adorable and the pinstripes very flattering  so i definitely recommend them ,5,1,0,General,Bottoms,Pants,9.89,,,"['trousers', 'sizing', 'pinstripe', 'waist', 'review', 'adorable', 'flattering', 'old', 'bit', 'loose']"
1066,48,Recommend but not for me,Love pilcro  love the stripes and the length   but this particular pair of capris crops are super tight fitting  i went up a size from my usual and still felt tight  i guess its just the cut fabric combo  i wanted it to be a slightly less form fitting feel        may work for you  however ,3,1,0,General,Bottoms,Pants,31.5,,,"['fabric', 'combo', 'feel', 'capris', 'pair', 'crop', 'size', 'stripe', 'length', 'shapes', 'felt', 'fitting', 'particular', 'meet', 'usual']"
1066,49,Cute but small,I tried these on in the store  and they are super cute but run small  i typically wear a size 25  i m 5  5  and 108 lbs   and they were too tight for me  i like the fabric and the cut  i think they d be great one size up   my store didn t have them  ,3,1,1,General,Bottoms,Pants,3.9,Like,,"['fabric', 'store', 'size', 'size', 'cute', 'tight', 'great', 'cutting']"
1066,29,Super cute pants,These cropped pants are very light weight and super cute  they seem to run just a bit small  i sized up one size from my usual  and don t seem to stretch so a size larger than you generally take may be necessary  the thin pin stripe design is very light in color so they are quite versatile ,5,1,1,General,Bottoms,Pants,4.4,,,"['trousers', 'pinstripe', 'size', 'pattern', 'small', 'color', 'exercising weight', 'cropped', 'cute', 'versatile', 'usual', 'thin', 'light', 'necessary', 'light']"
1066,41,Lovely!,The photo of these is truly misleading   they are a beautiful vibrant print   see the close up photo  they are much longer on a regular person   they come a few inches above my ankle and i am 5 5 there is a neat slit off to the side on the front of each  like a pleat  that really allows a nice flow  these look great with boots  flats and do sit lower on the waste as i think they run slightly large  not lined  but drape beautifully  there are pockets  sewn closed upon purchase  and pack pockets ,5,1,0,General,Bottoms,Pants,3.5,,,"['pleat', 'pocket', 'photo', 'notch', 'drape', 'purchase', 'ankle', 'inch', 'apartment', 'person', 'boot', 'print', 'flow', 'waste', 'pack']"
1049,48,One of my favorite pieces for night,An excellent going out to dinner  to a lounge  etc  piece  super flattering  sexy  feminine and trendy  can be dressed up or down with some nice accessories  i m only 5 feet and very wary of jumpsuits  but this was excellent ,5,1,0,General,Bottoms,Pants,19.89,,,"['accessories', 'jumpsuit', 'lounge', 'supper', 'flattering', 'trendy', 'feminine', 'sexy', 'suspicious', 'nice', 'excellent', 'piece', 'some']"
1044,39,,I just received these pants and i am very pleased   they are a little longer than i expected them to be  but that actually works out well because now i can wear them to the office ,5,1,0,General Petite,Bottoms,Pants,15.39,Satisfaction,Dynamism,"['trousers', 'office', 'pleased', 'little']"
1060,40,"Very nice, just as pictured",This is a very nice jumpsuit  reviewers were correct stating that torso is long   fit better a taller person  as soon as i read the reviews i went on and placed an order for size 8  i m 6ft tall 160lb and it has been very difficult to find a jumpsuit to fit my long torso  this one however turned out to be perfect  true to size and fit  not only that  the fabric is very soft and good quality  very interesting style of the jumpsuit  looks much better in person  i particularly liked cropped  wide l,5,1,0,General,Bottoms,Pants,11.0,,Initiative,"['jumpsuit', 'torso', 'size', 'reviewer', 'framework', 'true', 'person', 'quality', 'way', 'order', 'size', 'review', 'interesting', 'nice', 'difficult']"
1060,39,Not for me,Well made  made my hips looks giant  just not my style unfortunately  i d have to work at preschool or on a ship to pull this off  i m 5 3 120 123lbssize 6 8  i got the size 6  not petite cuz they were sold out  ,3,0,0,General,Bottoms,Pants,0.6,,,"['giant', 'hip', 'preschool', 'trend', 'look', 'ship', 'size', 'tiny']"
1060,25,Slimmingly perfect!,I am 5 2  125 pounds and i bought the 4p  the fabric is high quality and does not cling at all but instead drapes and in a very flattering way  add that to the cut of this jumpsuit and you have elongating  very flattering lines  i could not be more pleased and regret not having bought this item earlier  since i would have enjoyed wearing it during the holidays  as other reviewers said  it is adorable and a winner ,5,1,0,General,Bottoms,Pants,16.7,,Competence,"['curtain', 'fabric', 'high quality', 'reviewer', 'jumpsuit', 'detail', 'way', 'winner', 'flattering', 'flattering', 'adorable', 'pleased', 'cutting']"
1060,44,Surprisingly retro-adorable,I saw this online and thought  hmm  no  then saw it in the store  touched it  and the fabric felt so soft  i am normally an 8 petite in cartonnier  but the only sizes available were 4 and 2 regulars in store  the 4 just looked promising  i thought i d try it on for laughs  but it is soooo cute i ended up taking it home  the 4 regular fits perfectly on my curvy on the bottom  5 2  145 lb figure  my measurements are 34 b  29 38  and i was shocked how well this fits in a 4 regular  perfect length a,4,1,1,General,Bottoms,Pants,7.4,Joy Amusement,Positivity,"['regular', 'store', 'laugh', 'fabric', 'size', 'fit', 'measure', 'regular', 'regular', 'length', 'bottom', 'only', 'promising', 'cute', 'perfect']"
1059,37,Great staple!,I am pear shaped and often have a hard time finding pants that fit just right  these did the trick   they are slim in the waist  but have plenty of room for bigger hips  the overall fit is body skimming hugging  but they are not tight or uncomfortable in any way  and i have no gapping at the waist  the fabric has a slight sheen to it and a little stretch  but they will be a perfect pant for the office  for reference  i am 5 4   34 26 38  and i got a 6 regular ,5,1,0,General,Bottoms,Pants,-0.3,Affection,,"['fabric', 'sheen', 'trousers', 'skimming', 'hard time', 'fit', 'body', 'gasp', 'waist', 'hip', 'pear', 'waist', 'regular', 'stretch', 'office']"
1059,36,Must have,Perfect fit  did not lose its shape  thicker material  great quality for a great price  definitely  a wardrobe  staple  can be dressed up or down  work  business  appropriate  fits tts  for reference   i am 5 0   109lbs  and the 00 petite fits perfect  falls right above ankle like pictured  if they had more colours  i would get them too   ,5,1,6,General,Bottoms,Pants,-0.89,,,"['staple', 'price', 'wardrobe', 'perfect', 'sit', 'complete', 'quality', 'business', 'material', 'ankle', 'work', 'form', 'reference point', 'appropriate', 'above']"
1059,27,Perfect fit,The fit on these pants is just right for me  i have curvy hips and a slender waste and legs  these pants don t gap in the back  as fitted pants often can  easy to dress up or down  the color hasn t held up as well as i hoped  so take care when laundering ,5,1,3,General,Bottoms,Pants,3.09,,,"['trousers', 'back', 'waste material', 'hip', 'gap', 'fit', 'don', 'curvy', 'slender', 'color', 'right']"
1059,80,Please restock!!!,These sold out in my size 16 before i even knew they existed   probably a great indication that your in between and plus size customers are hungry for more options from you   please restock so i can get in on this apparently perfect pant ,5,1,6,General,Bottoms,Pants,6.4,,,"['indication', 'size', 'option', 'gasp', 'customer', 'hungry', 'more', 'great', 'perfect']"
1059,42,Wanted to love these...but...meh...,Uncertain about sizing i got both the 4   the 6   both made me look like a no asser    neither fit quite right in the leg  both hit at a weird point in my calf  not cute short  just off   i m 5 8  and 125   to quote my husband   nope  not feeling these   that said  they feel great on  seem to be made well  but are heading back to an retailer near you    sigh  the quest continues   ,3,0,1,General,Bottoms,Pants,-0.4,,Violence,"['husband', 'sizing', 'calf', 'retailer', 'leg', 'feeling', 'weird', 'no', 'quest', 'point', 'cute', 'vague', 'short']"
1059,66,Great basic pants!,Perfect fit  can be dressed up or down  more colors please ,5,1,0,General,Bottoms,Pants,13.1,,,"['perfect', 'color']"
1059,51,Great pant,This is a great pant to wear to business and when you just need something more than a jean  not so skinny a 50  woman can wear comfortably  ,4,1,7,General,Bottoms,Pants,0.1,,,"['gasp', 'dirt', 'denim', 'woman', 'business', 'great']"
1059,38,Great staple,These are great pants  i love the fit and the taper of the leg  these will be my  go to  black pants for the fall season ,5,1,0,General,Bottoms,Pants,3.29,,,"['trousers', 'leg', 'taper', 'fit', 'season', 'autumn', 'go', 'black', 'great']"
1059,35,,I love the fit of these pants    they re the perfect slim black pants  however  i wore these pants exactly three times before the seams split the middle of the pant in not just one  but multiple places  disappointed by the workmanship quality of the product  especially since the pants fit amazingly and don t sag like other slim fitting black pants tend to do  i hope retailer will take this into consideration and improve the quality of future iterations of this product ,2,0,8,General,Bottoms,Pants,-0.6,Disappointment,Irresponsibility,"['trousers', 'quality', 'product', 'sit', 'diaphragm', 'sag', 'workmanship', 'seam', 'retailer', 'locality', 'gasp', 'iteration', 'consideration', 'times', 'slim']"
1059,37,What a waste,I waited three months for these pants  when they finally arrived  i was mostly pleased  they seemed like the staple pant everyone is raving about  and they should have been   problem one  they bag out  i got one wear out of them before i needed to wash and hang to dry  regained shape then    problem two  the crotch split  in the front  i m a teacher  i sincerely hope no one noticed  i read other reviews about this problem and don t know if i got a bad batch or if a similar fate is awaiting other,1,0,0,General,Bottoms,Pants,3.7,Satisfaction,Honesty,"['problem', 'two', 'gasp', 'crotch', 'instructor', 'trousers', 'month', 'staple', 'shapes', 'fate', 'batch', 'review', 'no', 'other', 'front']"
1059,48,Gerat pants,I love these pants  i bought as basic pants to dress up or down and they look good with flats or heels  also i like you can wash instead of dry clean ,5,1,0,General,Bottoms,Pants,10.1,Like,,"['trousers', 'heel', 'flat', 'basic', 'good']"
1059,49,Great pants that don't get baggy,These pants are awesome   please make them in other colors besides black and navy ,5,1,1,General,Bottoms,Pants,16.39,,,"['trousers', 'dark blue', 'color', 'black', 'awesome', 'other']"
1059,40,,I really love these pants  just the right fabric  not too thick  so comfy  i do feel they run a bit big  they stretch out quickly so if you are in between sized  choose the smaller one ,5,1,8,General,Bottoms,Pants,0.89,,Initiative,"['fabric', 'trousers', 'comfortable', 'size', 'right', 'thick', 'bit', 'large']"
1059,38,Not what i had hoped for...,Like others  i finally received my size 6p black pants after months of waiting   for starters  these pants run small  so i ordered a size up but still in petite  because i adored the red ones i got this past summer   when the black pants arrived  they were a full three inches shorter than the red ones  which were also 6p   and the fabric did not feel anywhere close to the same quality   i m debating ordering the regular length  but i m not sure i ll bother  based on some of the other reviews ,2,0,0,General,Bottoms,Pants,1.79,,Organization,"['trousers', 'fabric', 'sizing', 'starter', 'petite', 'summer', 'length', 'quality', 'month', 'll.', 'red', 'review', 'black', 'past', 'scant']"
1059,67,Perfect 24/7,I love this ankle length pant  it is so comfortable wear it with a tunic or tee  i can wear this for 3 seasons ,5,1,4,General,Bottoms,Pants,23.0,,,"['gasp', 'tunic', 'jersey', 'season', 'ankle-length', 'comfortable']"
1059,45,Super comfy and great fit!,I think this is the first time i ve successfully purchased pants online  i normally have to try a bunch of styles and sizes on before i find the right ones  i gave it a shot with these  and bingo  they are great  they are a bit longer on me than on the model  because i am 5 3  and did not order a petite  i still like how they look  hitting just above my ankle  just the right blend of conservative and cool for lecturing in front of college undergrads ,5,1,0,General,Bottoms,Pants,0.4,Like,,"['trend', 'mannequin', 'trousers', 'clump', 'size', 'undergraduate', 'bingo', 'blend', 'ankle', 'university', 'tiny', 'right', 'great', 'bit', 'conservative']"
1059,58,Cute slim pants,I saw these in an email and immediately went to the web to look at them  they fit well and have nice slim look  the bottom of the legs seems to fit a little slimmer on me than in the picture  but they aren t too tight ,5,1,6,General,Bottoms,Pants,0.0,,,"['behind', 'leg', 'email', 'web', 'picture', 'slim', 'nice']"
1059,47,Cute pants,These are really cute  nice fabric  i love the rise   not to low  not too high  but they are going back  i m a size 4  i got these in a 4  they fit fine in the waist and bum but they are tight around my calves  also  they were more like  high waters  on me than cropped so a petite in the length probably would have worked better for me had these fit ,4,1,0,General,Bottoms,Pants,2.09,,,"['fine', 'waist', 'behind', 'petite', 'calf', 'fabric', 'size', 'length', 'rise', 'high', 'cute', 'nice', 'waters', 'tight', 'low']"
1059,30,Great fit,These fit me really well  i tend to have a problem finding trousers that fit my more muscular legs and my waist  usually  if it fits my legs the waist is too big  the trousers have some stretch for a better fit  the only downside is that i had go them hemmed  bought regular size  ,5,1,0,General,Bottoms,Pants,3.59,,,"['trousers', 'waist', 'leg', 'downside', 'stretch', 'problem', 'sizing', 'only', 'muscular', 'large', 'some', 'regular']"
1059,34,Stretches out,I am normally between a size 0 and 2  so i ordered these pants in both sizes to make sure i would have a nice pair of black crops to wear to work  the 0 seemed pretty tight all around  so i returned the 0 and kept the 2 even though there was a little bit of room in the waist  of course the size 2 after a few hours of wearing had completely stretched out  was bagging in the crotch area  sliding around on my waist and creasing badly behind the knees  i doubt i will wear these pants more than the o,2,0,17,General,Bottoms,Pants,-1.2,,,"['trousers', 'size', 'waist', 'duo', 'private parts', 'crop', 'room', 'knee', 'size', 'hour', 'both', 'a bit of', 'area', 'nice', 'pitch-black']"
1059,60,"Great material, awkward length",The material and construction of the pants are great  but the length is just plain awkward  i m 5 4  and the regular came to just above my ankles  and looked as though they had shrunk in the wash in a really bad way  a couple of inches longer and they would ve been fine  or i could ve gotten them in petite and worn them as true ankle length pants  but the regular just didn t do it for me  also i m usually a size 6  5 4   125lbs  and these were a little baggy around the waist and hips ,3,0,0,General,Bottoms,Pants,-1.7,Embarrassment,,"['trousers', 'construction', 'regular', 'regular', 'material', 'waist', 'hip', 'ankle', 'length', 'size', 'inch', 'washing', 'petite', 'baggy', 'awkward']"
1059,45,"Love these pants, highly recommend!",I often find wearing anything described as  slim  difficult  but these pants are absolutely wonderful  i bought in a size 12 regular length  they are perfect  both in fit and quality ,5,1,1,General,Bottoms,Pants,27.39,,,"['trousers', 'size', 'length', 'sit', 'quality', 'fantastic', 'slim', 'perfect', 'regular', 'difficult']"
1059,48,Unique and adorable,Very fun and comfortable pants that will bring you many compliments  they do fall open when you sit down  though they have liner shorts inside for coverage  they are not appropriate for work but will become a wardrobe favorite ,5,1,2,General,Bottoms,Pants,6.9,Amusement,,"['trousers', 'shorts', 'lining', 'work', 'fun', 'wardrobe', 'coverage', 'comfortable', 'appropriate', 'favourite']"
1059,38,"Fun, casual pant, perfect for summer and early fal",These pants  great casual pants  i ve received so many compliments  mainly because they are flowy  and the open panels make them different  with the weather so hot  they are perfect for keeping you cool  very pleased with this purchase ,5,1,1,General,Bottoms,Pants,13.69,Satisfaction,,"['trousers', 'compliment', 'weather', 'purchase', 'so many', 'committee', 'pleased', 'casual', 'perfect', 'great', 'open', 'hot', 'cool']"
1059,40,Love these pants,Marking down one star because these pants do gape quite a bit when you sit down  though i appreciate the shorts underneath that prevent any indecent exposure  these could have done with a little stitch in the front or side somewhere on the leg to limit that  that said  my other similar  non retailer  pants that are much worse and are also are bulkier on top  which does not look great at my size with my body shape  these are more flattering  i love the band on top  and comfortable  i am normally a,5,1,14,General,Bottoms,Pants,0.89,Like,Unlawfulness,"['trousers', 'shorts', 'leg', 'gape', 'indecent exposure', 'band', 'star', 'body', 'size', 'retailer', 'cover', 'like', 'flattering', 'top', 'stitch']"
1060,39,Not as bad as previously reviewed,I do think the fabric could be a little more substantial for the price  and was disappoitned that even petites  were again  too long    the color is nice enough  neutral   and they definitely look like work pants  they are true to sice  but i could do the low end of my size range ,4,1,7,General Petite,Bottoms,Pants,1.1,,,"['trousers', 'fabric', 'work', 'price', 'petite', 'size', 'color', 'end', 'low', 'nice', 'neutral', 'range', 'sice', 'true', 'strong']"
1060,49,,Oh elevenses  i love your pants  the fabrics  the details  the length  i ve found elevenses to be classic work pants  reliable  professional  well made  these are none of those things  the cardinal trousers are thin and the rise feels much higher that s it appears in the picture  the red pair are thin  stretchy and cheap  both pairs have to go back  i m truly sad ,1,0,7,General Petite,Bottoms,Pants,5.3,,,"['trousers', 'elevenses', 'fabric', 'pair', 'wellspring', 'work', 'raise', 'film', 'length', 'detail', 'stretchy', 'cardinal', 'reliable', 'tackle', 'red']"
1060,38,Not worth the $$,I loved the cut of these pants and the button accent on the pockets  however  the material was quite thin and the quality was not great  there were multiple snags along the seams  additionally  at 5 8  130lbs i was swimming in the size 4  i would have tried sizing down if the quality was better ,2,0,17,General Petite,Bottoms,Pants,-19.7,,,"['snag', 'button', 'accent', 'trousers', 'material', 'seam', 'pocket', 'quality', 'size', 'great', 'cutting', 'multiple', 'thin', 'fine']"
1055,29,Looks can be deceiving,I wanted these culottes to work so much  the fabric is gorgeous  but the size i ordered didn t fit  i m normally a size 28 in pants  and i ordered a size 8  it was way too tight and made me look like i had a pooch in the zipper area  not what i wanted it to be  had to return them unfortunately ,2,0,0,General Petite,Bottoms,Pants,-1.2,,Organization,"['fabric', 'culottes', 'zip', 'pooch', 'trousers', 'size', 'size', 'area', 'gorgeous', 'way']"
1055,36,Adorable culottes!,These culottes are adorable on    if you order up two whole sizes  they run extremely small  fabric is thick  high quality and a beautiful color ,4,1,4,General Petite,Bottoms,Pants,5.5,,Organization,"['culottes', 'framework', 'high quality', 'size', 'adorable', 'color', 'whole', 'beautiful', 'thick']"
1055,43,Not for big girls :(,Quality is fantastic but i feel like a 14 would have barely made it s way around one leg  this pant is way small in terms of sizing and not a style fit for anyone over a 6  a lot of fabric in the legs  nice pant but not for this girl ,2,0,11,General Petite,Bottoms,Pants,2.4,,,"['gasp', 'fabric', 'quality', 'stage', 'leg', 'route', 'way', 'price', 'many', 'style', 'miss', 'fantastic', 'courteous', 'little']"
1055,63,,These run small  i am 110 and got a size 4   they were a tad tight on top  the waist fit but felt a little too snug  short from waist to crotch and then bloomed out in a nice but stiff ish material  they are a dark blue animal print  i felt like bozo the clown goes to the jungle  they looked so silly i had to laugh  even with the 20  off  these are going back  not even comfortable to lounge around the house in never mind being seen by anyone in person ,2,0,0,General Petite,Bottoms,Pants,-3.0,Joy,,"['waist', 'bozo', 'clown', 'waist', 'short', 'animal', 'crotch', 'tad', 'jungle', 'size', 'dark blue', 'material', 'print', 'house', 'cosy']"
1066,48,,I ordered these in my usual pilcro petite size 6  they were impossible to button  which is interesting  cause i also ordered the pilcro wide leg chinos in the same size and they fit perfectly  as usual  but it ended up being ok because i don t care for the speckled  slightly rough material or the contrasting piping  back they go ,4,0,2,General,Bottoms,Pants,7.5,,,"['button', 'chinos', 'leg', 'size', 'textile', 'piping', 'size', 'tiny', 'speckled', 'contrasting', 'usual', 'broad', 'all right', 'interesting', 'impossible']"
1066,53,Unfortunately for me but good for someone else...,These lightweight  wide leg pilcro summer jeans are really cute  but did not look good on me  i love the fabric a slightly  nubby  no stretch chambray that is perfect for hot weather  the waist was a bit large and there was fabric to spare in the hip area  the legs are very wide  adding to the comfort factor of these  the details are really cute contrasting fabric at the slash front and rear pockets  i got a size ten in these and they were big i can imagine they will stretch out with wear so it,3,1,1,General,Bottoms,Pants,22.89,,,"['fabric', 'chambray', 'leg', 'jeans', 'waist', 'summer', 'pocket', 'hot weather', 'hip', 'stretch', 'slash', 'detail', 'tweedy', 'element', 'large']"
1066,21,What a dream!!!,These pants are perfect    they are exactly what i was looking for  and worth every penny  the fabric is more lightweight than any other sort of denim  but still i think i could wear these any season  they look so cute with simple heels and a classic blouse  but they can be dressed down with nice sneakers and a plain white t  so excited to have these in my closet   love a good pair of fun pants ,5,1,0,General,Bottoms,Pants,28.89,Excitement Amusement,,"['trousers', 'blouse', 'fabric', 'denim', 'pair', 'sneaker', 'season', 'kind', 'penny', 'closet', 'cute', 'heels', 'any', 'simple', 'excited']"
1066,35,"Comfortable, stylish, 70's relived.",These pants are 100  true to size  whatever that means anymore   i m a 26 in paige and ag   i m 5  6  weigh around 115  have long legs and i ordered the 0p   the zero petite are still a little long  with a slight heel they re perfect   they don t have stretch in them  but do to the fit and fabric   the material does expand  because they re thin and breezy   i absolutely love them   can t wait to order other colors of the same style   these are my new favorite pants ,5,1,1,General,Bottoms,Pants,9.8,,Organization,"['trousers', 'leg', 'fabric', 'size', 'heel', 'stretch', 'material', 'fit', 'style', 'vividness', 'windy', 'true', 'slight', 'agricultural', 'other']"
1066,46,Long pocket equals short leg,The wide leg was fun  not too wide  but the long pocket seem to shorten leg so i returned  great for a taller person  bottom   trim cute,4,1,0,General,Bottoms,Pants,2.79,Amusement,Humour,"['leg', 'pocket', 'behind', 'trim', 'person', 'fun', 'cute', 'broad', 'long', 'tall']"
1066,43,Better than in the photo,Don t pay attention to the less than flattering photo  these jeans are super cute and very flattering  they are actually long  not ankle length as the photo implies  high waisted with a 70s bell bottom vibe  nice light denim for year round wear  they fit like a dream ,5,1,0,General,Bottoms,Pants,6.69,,,"['jeans', 'photo', 'denim', 'less', 'vibe', 'ankle-length', 'bell', 'dream', 'flattering', 'waisted', 'cute', 'bottom', 'nice', 'light']"
1066,57,Great quality but...,I was so excited to receive these jeans  typically  wide leg jeans are a no brainer for me  super flattering and in chambray  i thought  they would be stylish and comfortable  but i found these to be verging on mom jean  something about them seems not so cool  maybe the color of the wash  the weight of the fabric  not sure  but they don t lend themselves to current looks  sadly  i will be sending them back ,4,1,1,General,Bottoms,Pants,-4.19,Sadness Excitement,,"['jeans', 'leg', 'chambray', 'denim', 'fabric', 'washing', 'stylish', 'color', 'weight', 'look', 'flattering', 'mom', 'excited', 'no', 'comfortable']"
1066,45,Very nice,Sits at waist  length is perfect for petite  quality is very good  looks very nice on me  very recommend,5,1,12,General,Bottoms,Pants,32.79,,,"['good looks', 'waist', 'quality', 'length', 'tiny', 'nice', 'perfect']"
1066,60,Funky fit,I found these to fit odd  i am also use to wearing the skinny jeans so trying a wide leg was a bit weird anyway  the placement of the pockets and the way it hit my waist was awkward and not flattering  i am usually a 8 10 and the 8 fit but just did not look good ,3,0,0,General,Bottoms,Pants,-5.59,,,"['pocket', 'leg', 'waist', 'skinny jeans', 'placement', 'fit', 'flattering', 'clumsy', 'odd', 'way', 'bit', 'broad', 'good']"
1066,35,,Cute jeans  flattering and slimming  tts  the cut of the top makes my butt look flat  but oh well  they are super comfy  they are not as short on me as they look on the model  i m 5 9 ,5,1,0,General,Bottoms,Pants,13.69,,,"['butt', 'jeans', 'short', 'slimming', 'flattering', 'comfortable', 'model', 'cutting', 'cute', 'top', 'level']"
1047,46,Stunning!,Love it  the pants is absolutely beautiful  rich material  it s not your cheap jogger  i am really considering buying a second pair just in case i used my a little to much  fits perfect  i am 5 4  114lbs and purchase the regular small ,5,1,0,General,Bottoms,Pants,5.0,Like,,"['trousers', 'small', 'jogger', 'material', 'perfect', 'pair', 'fit', 'much', 'beautiful', 'brassy', 'fertile', 'regular']"
1047,43,The fabric is heavy,I wanted to love these pants  but they were larger than i expected and the fabric is very heavy  almost like a thick sweater ,3,0,0,General,Bottoms,Pants,5.9,,,"['fabric', 'trousers', 'sweater', 'thick', 'thick']"
1047,70,,Received these as a christmas gift from my daughter  just wonderful   warm and cozy and cute  size m is just a tad baggy  i m sure i could have worn small  but no matter  i wear these often and love them  such a treat ,5,1,3,General,Bottoms,Pants,19.89,,Pleasantness,"['tad', 'treat', 'present', 'daughter', 'size', 'cosy', 'baggy', 'fantastic', 'cute', 'tender']"
1047,67,Love. love. love,These joggers are gorgeous  you can even dress them up  the quality and softness is amazing and very expensive looking  the fit is perfect not to mention the fact that they are very flattering  really  i knew the minute i saw them  i would love them  but  i do have to say that the lovely model wearing them    the model with the wine colored shirt and the awesome red bag  i bought that too    and that big smile sold me   many thanks to retailer  personal stylists carolyn and blair  always so helpfu,5,1,4,General,Bottoms,Pants,11.6,Joy,Pleasantness Gratefulness,"['softness', 'jogger', 'wine', 'bag', 'fit', 'thanks', 'quality', 'designer', 'model', 'minute', 'fact', 'smile', 'shirt', 'model', 'gorgeous']"
1047,34,Strange and wonderful,I wasn t sure what to expect with these pants  i couldn t figure out from the pictures what the material would actually be like  is it jersey  is it french terry  is it more traditional sweatshirt type material  nope  turns out  they re like wearing pants made out of a fuzzy  flecked sweater  or like the thickest  loosest sweater knit tights ever  surprise  they are the strangest pants i ve ever owned  for sure  but i actually really like them  they re super comfortable and cozy warm  slightly i,5,1,0,General,Bottoms,Pants,10.6,Like,,"['trousers', 'sweater', 'material', 'sweatshirt', 'jersey', 'tights', 'terry', 'category', 'picture', 'speckled', 'for sure', 'hazy', 'cosy', 'traditional', 'comfortable']"
