Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,sentiment_overall,emotional_traits,behavioral_traits,concepts
862,30,"Comfy, casual shirt",Happy with this top  slightly thinner material than i was expecting but that ll be fine with our hot summers  got the navy striped one  very pretty and extremely soft  washes well  i do wear an tank underneath though bc the armholes are slightly large and you can see part of my bra ,4,1,4,General,Tops,Knits,11.89,Happiness,,"['armhole', 'bra', 'washing', 'navy', 'part', 'll.', 'well', 'tank', 'material', 'summer', 'pretty', 'large', 'soft', 'fine', 'hot']"
862,26,A great piece,I bought this shirt in the neutral and white and love it  so many people compliment it  i usually pair it with white pants and cute wedges to dress it up  obviously with a statement necklace too   but the greatest thing about this shirt is the fact that you can also dress it down  the material is fabulous but i have not washed it yet so i am not sure if it is going to shrink  which i hope it doesn t because it is one of my favorite pieces       unlike the other reviewer i did not think that the,5,1,2,General Petite,Tops,Knits,6.4,Like,Insecurity,"['shirt', 'trousers', 'necklace', 'wedge', 'statement', 'case', 'people', 'material', 'matter', 'reviewer', 'favourite', 'so many', 'cute', 'great', 'fabulous']"
862,43,,Great shirt to wear with white pants and wedges  i m a teacher and this is perfect for warmer months for school or for casual evening out  it runs big but falls in such a way that it doesn t make the wearer look big  it falls elegantly and in a flattering way     great  versatile shirt ,5,1,1,General,Tops,Knits,4.19,,,"['shirt', 'trousers', 'instructor', 'wearer', 'wedge', 'school', 'evening', 'flattering', 'way', 'versatile', 'large', 'perfect', 'casual', 'white']"
862,44,,Love the fabric of this shirt even though it was thinner than i expected  it is soft to the skin and flattering  however i returned it because it is made for women with long torso and shorter shoulders ,1,0,1,General,Tops,Knits,4.3,,,"['fabric', 'torso', 'shoulder', 'shirt', 'woman', 'skin', 'flattering', 'soft', 'short', 'thin']"
872,63,Fun change from the norm,Fun detail with the beading and lace  arms are a little longer while the body of the sweatshirt is a little shorter than expected  but that s the style of the piece  the fit was tts with those proportions mind   the ladies at the store said that if i ordered the size up  it might be a little longer in the body  but that the arms and shoulders would have been the biggest change  the material isn t too thick  so it s a nice lighter layer for fall spring  really love it ,5,1,0,General,Tops,Knits,9.0,Amusement Like,,"['arm', 'lace', 'beading', 'sizing', 'arm', 'torso', 'store', 'shoulder', 'detail', 'sweatshirt', 'lady', 'musical composition', 'material', 'fit', 'style']"
872,38,Love this!,This is exactly what i was expecting  cute  comfortable and casual  there are some gold sequins in the scroll work that i didn t see online  they are super pretty in person ,5,1,0,General,Tops,Knits,5.19,,,"['casual', 'sequin', 'work', 'gold', 'cute', 'comfortable', 'pretty', 'scroll']"
878,47,"Cute, but no go!",I really wanted to love this t and was excited to receive it in the mail  i thought i was being realistic in assuming that is would be somewhat sheer given that there doesn t seem to be a woman s white t on the planet that isn t these days  however it was really sheer  the fit was also short and boxy  this coming from a 5 3 woman who is short waisted  on the plus size the material is extremely soft and the design is cute  maybe if you are younger and don t mind the sheerness it s worth the gambl,3,0,1,General,Tops,Knits,7.69,Excitement,,"['design', 'positive', 'planet', 'sheerness', 'fit', 'material', 'worth', 'woman', 'waisted', 'boxy', 'cute', 'blank', 'rank', 'realistic', 'short']"
878,63,,nan,4,1,0,General,Tops,Knits,0.0,,,['naan']
866,26,"Cute top, but back is more of a jersey material",I really love the front of this shirt  however  the back of the shirt is more of a jersey material so it doesn t seem to match the front of the shirt  i still wear it and it looks cute  but it threw me off a bit at first ,4,1,0,General,Tops,Knits,1.7,,,"['shirt', 'jersey', 'textile', 'back', 'front', 'cute', 'bit']"
868,61,Nice color,I liked the color of this top but i didn t really like the ruffled stitching around the middle  it looks like someone just tacked on the bottom half  i bought this for my daughter and she likes it  i think it is comfortable and a good top to knock around in ,3,1,0,General,Tops,Knits,15.19,Like,,"['daughter', 'color', 'half', 'medium', 'bottom', 'top', 'top', 'comfortable', 'fine']"
878,41,Comfy and fun!,Comfy sweatshirt with fun polka dot details  soft and not baggy  a little on the shorter side so i think i will layer a lace cami underneath and it will look even prettier  i m 5 7   140 pounds with an athletic  hourglass shape  32dd  i bought the  2  which equates to a medium since i wanted it a little looser being a sweatshirt  i m normally an retailer small but i don t think that would have worked in this case as it would have been too fitted   great comfy weekend piece ,5,1,11,General,Tops,Knits,4.9,Amusement,Dynamism,"['camisole', 'lace', 'sweatshirt', 'hourglass', 'polka dot', 'weekend', 'retailer', 'detail', 'comfortable', 'case', 'shapes', 'baggy', 'pretty', 'fitted', 'fun']"
1182,37,Great tee,I could wear this every day  it is stylish and comfortable,5,1,0,General Petite,Tops,Knits,30.7,,,"['stylish', 'comfortable']"
868,55,Pretty and feminine,Pretty top  love the color and the large ruffle  makes it great for layering or with a pretty necklace ,5,1,0,General,Tops,Knits,13.89,,,"['ruffle', 'color', 'necklace', 'pretty', 'large', 'top']"
868,83,Sooooooooo cute!,Love this top  it is a full  swing top  but the slightly shorter length balances out the fullness perfectly  i have been wearing it with a contrasting fitted cami and get tons of compliments  love both colors  and having fun wearing them  and after one washing the fullness is softer and looks like the pic  runs true to size and in the arms slightly tight  so i went with my usual med and fits perfect  if you have issues with sleeve size would recommend going up a size  otherwise very true to size,5,1,1,General,Tops,Knits,30.79,Amusement,,"['arm', 'photo', 'compliment', 'fullness', 'fullness', 'size', 'camisole', 'fun', 'size', 'color', 'length', 'drug', 'ton', 'issue', 'fitted']"
868,35,Peplum hem tee,The styling of this top is really cute  it fits perfectly on the shoulders and gets bigger at the hem for the baby doll look  my biggest complaint is the quality  it s really cheap and feels like the quality i would expect to see at a cheap retailer  it catches lint like crazy and because the hem is just a pearl edge  it curls really badly  i buy quite a bit from here and this is the worst quality item i have seen in a long time  not worth the    if paying full price ,3,1,2,General,Tops,Knits,-6.09,,,"['hem', 'quality', 'lint', 'styling', 'doll', 'complaint', 'shoulder', 'price', 'crazy', 'retailer', 'long', 'pearl', 'curl', 'worth', 'item']"
868,65,,This shirt is one of my favorite retailer purchases ever  it is well made and is perfect for work or the weekend  the first time i wore it  i received so many compliments ,5,1,4,General,Tops,Knits,10.0,,,"['shirt', 'compliment', 'purchase', 'work', 'weekend', 'retailer', 'so many', 'favourite', 'perfect']"
878,41,Perfect sweatshirt,I want to live in this sweatshirt  it s so comfy  but also well cut and lays nicely  not boxy at all  i m typically a 10 12 or l in tops and the 3 is roomy without looking sloppy ,5,1,1,General,Tops,Knits,13.6,,,"['sweatshirt', 'comfortable', 'boxy', 'sloppy', 'spacious', 'top']"
868,69,Clever white edges,I liked this top even though it was a definite  swing  style  i ended up altering it to remove some of the fullness   looks great with jeans as well as black pants for a dressier look  very soft and comfortable fabric  wish it was just a little bit longer ,4,1,0,General,Tops,Knits,8.19,Like,,"['fabric', 'jeans', 'trousers', 'fullness', 'look', 'way', 'dressy', 'comfortable', 'black', 'swing', 'definite', 'soft', 'bit', 'cover', 'little']"
868,42,,Like the other reviewer said this top is extremely wide and boxy  it must be pinned in the picture online  it s very frustrating when they do that  thank goodness i didn t pay for shipping  for reference  i m 5 2 and 135 pounds and bought the xxs  it s going back for sure  i m trying to lose baby weight  not trying to look pregnant ,2,0,1,General,Tops,Knits,-1.29,Stress,Gratefulness,"['transport', 'goodness', 'reviewer', 'picture', 'weight', 'reference', 'cover', 'for sure', 'frustrating', 'baby', 'boxy', 'pregnant', 'broad']"
878,46,"Not much structure, boxy...",I wanted to love this sweatshirt  but alas  it is going back  upon opening and unfolding  the first thing i noticed  the dots and not solid  they are sort of distressed looking  with parts of them missing  secondly  it doesn t have a lot of structure  it s soft and kind of floppy but in a weird way  it s just not flattering on me  it looks more like a pajama top than something i would wear out of the house  for reference  i ordered the 3  and i m usually a 10 12 in tops ,2,0,0,General,Tops,Knits,1.79,,Organization,"['soft', 'dot', 'floppy disk', 'sweatshirt', 'first thing', 'carpentry', 'pajama', 'many', 'house', 'top', 'reference', 'aperture', 'parts', 'eccentric', 'solid']"
866,46,Really good quality tee!,I love this tee  the material is thick but not too thick  it s highly flattering  i love that the sleeves are a longer short sleeve to cover up the bingo wings  the shimmer on the front adds something special ,5,1,5,General,Tops,Knits,28.1,,,"['arm', 'bingo', 'shimmer', 'tee', 'material', 'flattering', 'thick', 'front', 'special', 'short']"
862,34,Almost but not quite,This top is good quality and cute  it runs large  i m usually a medium and needed a small  the reason i will be returning it is because it flares out at the bottom on the black which is very unflattering on  it makes me look wide in the waist or like i m wearing a maternity top  unfortunate because i really liked everything else about it ,3,0,0,General Petite,Tops,Knits,2.79,Like,,"['small', 'unfortunate', 'maternity', 'reason', 'waist', 'quality', 'black', 'bottom', 'else', 'unbecoming', 'cute', 'medium', 'top', 'fine']"
862,38,Comfy and cute,Very comfy and light  can be casual with jeans and boots or dress it up with a nice necklace and pencil skirt ,4,1,0,General,Tops,Knits,16.39,,,"['jeans', 'boot', 'pencil skirt', 'necklace', 'comfortable', 'nice', 'casual', 'light']"
862,37,Looks better when tried on; very cute,I got the navy stripe version of this shirt and it has a very cute nautical vibe to it  i am either an xs or s in antho  and went with the xs for this shirt as i think the s would be too boxy  normally i would have overlooked this shirt as it s rather unimpressive on the hanger  but it was on sale so i tried it on  very cute when tried on  it fits well across the shoulders but isn t too clingy in the body  which i like  the fabric is very comfortable and the shoulder detail gives it a little mor,5,1,1,General,Tops,Knits,9.3,Like,,"['shirt', 'stripe', 'fabric', 'shoulder', 'vibe', 'body', 'dark blue', 'detail', 'version', 'hanger', 'maritime', 'cute', 'clingy', 'cute', 'boxy']"
859,26,So sexy,The top runs small  it is a very sexy and slimming top  i tried in l  it was too small so i have ordered it in xl  i hope it fits because it is very fitted and i am worried that the bottom will roll to the top with a fabric like this  but it is a very sexy  good looking  and slimming top  i love it  ,4,1,0,General,Tops,Knits,7.19,Worry Like,,"['freighter', 'fabric', 'weight loss', 'small', 'little', 'slimming', 'run', 'top', 'fitted', 'forty', 'looking', 'worried', 'sexy', 'good']"
862,37,Just okay,I was looking for a basic tee  but this one was just ok   the quality is okay  but it us not as soft as i would have liked  unfortunately   i will be returning this item ,3,0,0,General,Tops,Knits,7.9,,,"['jersey', 'quality', 'all right', 'basic', 'detail', 'soft']"
862,35,,I would ve looked right over this online but i saw it in store and had to try on  the navy and the white were both cute but i tried the navy  i m usually a m but went with the s b c it looked better fitted  this shirt has a very vintage feel to it and is slinky and comfy  i can t wait to wear  would look great with white jeans ,5,1,10,General,Tops,Knits,13.6,,,"['navy', 'tactile property', 'white', 'vintage', 'shirt', 'wait', 'jeans', 'store', 'identical', 'comfortable', 'slinky', 'white']"
872,35,I love this shirt,I really love this lace up shirt  but i only liked it in black on me  i like it open like the model is wearing it  but i had to have it a little more closed because the lace part does go down a ways and i felt like i was revealing a little too much  i would likely wear it open  but then have to pair it with a cami underneath to feel comfortable  i absolutely love the whole outfit as pictured  and also reviewed the polka dot pants  i wish the laces were a little longer than they are if you have i,5,1,14,General,Tops,Knits,24.39,Like,,"['lace', 'trousers', 'shirt', 'outfit', 'camisole', 'polka dot', 'black', 'route', 'model', 'comfortable', 'open', 'whole', 'little']"
872,65,,Great feature   perfect lacing   do not need to worry that it is too low since there is material behind the bottom of the lacing  like 3 4 length sleeve  gives top the right proportion ,4,1,0,General,Tops,Knits,8.3,,,"['lace', 'sleeve', 'material', 'feature', 'length', 'proportion', 'bottom', 'perfect', 'neat', 'low']"
872,22,Love the lace up design!,I love the lace up design and bought the red xsp  fabric is a bit thin and mediocre quality  but over all happy with purchase  wish this top came in navy and white as well  even a navy white stripe would be a fun option too  thanks you for offering this top in a petite size    ,4,1,1,General,Tops,Knits,-0.1,Amusement,Humour Gratefulness,"['lace', 'navy', 'fabric', 'quality', 'stripe', 'option', 'purchase', 'size', 'cover', 'tiny', 'fun', 'mediocre', 'all', 'red', 'white']"
872,48,Flattering tee,I just tried this top in red in xs and i think it s cute  it s fairly fitted in my opinion  the sleeves are pretty snug but there s stretch to them  i was fine with the fabric and the size xs  i m  105 lbs  34aa  even though sometimes i fit better in xspetite  the only downside is that the washing instructions say to remove the tie before machine washing  and i guess that put me off a little  the idea of re lacing it every time   so i haven t yet bought it  the red is vibrant  tomato red and the,4,1,19,General,Tops,Knits,5.4,,,"['downside', 'fabric', 'washing', 'sleeve', 'red', 'tomato', 'top', 'instruction', 'size', 'tie', 'stretch', 'haven', 'machine', 'cosy', 'only']"
872,31,,The cut of this shirt is lovely and well thought out  the opening for the arm are not too big like some other shirts  i liked the material and the melon  salmon color which i ordered was more vibrant in person  this does run large so i wished i had ordered one size down ,4,1,0,General,Tops,Knits,7.4,Like,Organization,"['shirt', 'salmon', 'color', 'arm', 'doe', 'melon', 'material', 'sizing', 'like', 'aperture', 'cutting', 'another', 'bright', 'adorable', 'large']"
872,60,Cute top,I really like this top  it s super cute   perfect for a football game or fairly casual event  the material is ribbed and is thick enough that you can t see through  i purchased this top in red and initially in petite but ended up returning it for the regular size  i love this top ,4,1,1,General,Tops,Knits,7.0,Like,,"['textile', 'football', 'perfect', 'game', 'petite', 'size', 'red', 'cute', 'event', 'top', 'casual', 'thick', 'regular']"
872,60,Red tee,Nice tee  true red 3 4 sleeves  lacing is a nice touch  good quality and great sale price ,5,1,1,General,Tops,Knits,15.8,,,"['sale price', 'lace', 'arm', 'jersey', 'quality', 'touch', 'red', 'Nice', 'nice', 'real', 'fine', 'great']"
